,Unnamed: 0,line-num,pred-model,fill-model,premise,hypothesis,mask-filled,token_changes,fill_prob,n_gram,Word2Vec-Score,Bert-Score,gold-label,token-similarity,orig-label,new-label,orig-label-prob,same-label-prob,new-label-prob,label-changed,same-label-prob-diff
14365,14365,250744,mnli-roberta,BartLargeMNLI,"All right, compadre , pretty me up like a new stake rope on a thirty-dollar pony.","Okay, compadre, we have no time for prettying up, let's go!","Okay, compadre, we have no time to waste, let's get this show on the road. Up, up, let's go!","('for prettying', ""to waste, let's get this show on the road. Up,"")",9.84%,2,0.9633816656919458,0.9320621490478516,2,0.18603032105890505,contradiction,neutral,0.96,0.08,0.73,True,0.88
14367,14367,250744,mnli-roberta,BartLargeMNLI,"All right, compadre , pretty me up like a new stake rope on a thirty-dollar pony.","Okay, compadre, we have no time for prettying up, let's go!","Okay, compadre, we have no time to waste, let's get this show up, let's go!","('time for prettying', ""time to waste, let's get this show"")",10.01%,3,0.9724487733389812,0.94199800491333,2,0.527166190179801,contradiction,neutral,0.98,0.03,0.92,True,0.95
14368,14368,250744,mnli-roberta,BartLargeMNLI,"All right, compadre , pretty me up like a new stake rope on a thirty-dollar pony.","Okay, compadre, we have no time for prettying up, let's go!","Okay, compadre, we have no time to waste, let's go!","('for prettying up', 'to waste,')",9.84%,3,0.9757932316285716,0.9541465044021606,2,0.3979694782394778,contradiction,neutral,0.99,0.12,0.84,True,0.87
14376,14376,250744,mnli-roberta,BartLargeMNLI,"All right, compadre , pretty me up like a new stake rope on a thirty-dollar pony.","Okay, compadre, we have no time for prettying up, let's go!","Okay, compadre, let's do it!","('go', 'do it!')",7.83%,1,0.946660428265856,0.9167411327362059,2,0.7467018027366786,contradiction,entailment,0.98,0.01,0.88,True,0.97
14385,14385,284226,mnli-roberta,BartLargeMNLI,"I see his hand in THIS."" He struck the open letter.",There was no containing his fury.,There were no words to express his fury.,"('was no containing', 'were no words to express')",9.88%,3,0.92450978079187,0.9238077402114868,1,0.7456980395025162,neutral,contradiction,0.95,0.03,0.97,True,0.9199999999999999
14387,14387,284226,mnli-roberta,BartLargeMNLI,"I see his hand in THIS."" He struck the open letter.",There was no containing his fury., There was no. There was no. ,"('containing his fury', ' There was no.')",10.24%,3,0.9070744812370553,0.8735274672508241,1,0.5351364606185309,neutral,contradiction,0.84,0.1,0.76,True,0.74
14388,14388,284226,mnli-roberta,BartLargeMNLI,"I see his hand in THIS."" He struck the open letter.",There was no containing his fury., There was no containing his. I see his hand in THIS. ,"('fury', ' his. I see hand in THIS.')",10.67%,1,0.9415113018587421,0.9175982475280762,1,0.2786327086967714,neutral,entailment,0.85,0.32,0.57,True,0.53
14391,14391,284226,mnli-roberta,BartLargeMNLI,"I see his hand in THIS."" He struck the open letter.",There was no containing his fury.,  There was no. ,"('containing his fury', ' no.')",9.99%,3,0.90707447050385,0.8937994837760925,1,0.4412641874650479,neutral,contradiction,0.95,0.05,0.92,True,0.8999999999999999
14405,14405,95556,mnli-roberta,BartLargeMNLI,"Each themed section, constantly renewing its attractions, has a variety of fun experiences to offer.",The sections are all themed in relation to one another., The sections are all themed in a way that is unique to one another. ,"('relation', ' a way that is unique')",10.61%,1,0.9709328482102556,0.9635235071182252,1,0.42553031007040176,neutral,entailment,0.74,0.43,0.57,True,0.31
14407,14407,95556,mnli-roberta,BartLargeMNLI,"Each themed section, constantly renewing its attractions, has a variety of fun experiences to offer.",The sections are all themed in relation to one another.,The sections are all themed in a similar way to one another. ,"('relation to', 'a similar way to ')",9.15%,2,0.9842218993484396,0.9697911143302916,1,0.7697220834263135,neutral,contradiction,0.74,0.25,0.73,True,0.49
14410,14410,95556,mnli-roberta,BartLargeMNLI,"Each themed section, constantly renewing its attractions, has a variety of fun experiences to offer.",The sections are all themed in relation to one another., The sections are all themed in some way or another. ,"('relation to one', ' some way or')",11.0%,3,0.9799590592066284,0.938258171081543,1,0.8023793863696179,neutral,entailment,0.92,0.12,0.87,True,0.8
14429,14429,200726,mnli-roberta,BartLargeMNLI,This chapter prescribes field work standards and provides guidance to auditors conducting performance audits in accordance with generally accepted government auditing standards (GAGAS).,Field work standards are more detailed than others.,"Field work standards are defined in this chapter, among others.","('more detailed than', 'defined in this chapter, among')",10.4%,3,0.9314664996411608,0.8978431820869446,1,0.656989552570474,neutral,entailment,0.99,0.35,0.65,True,0.64
14434,14434,200726,mnli-roberta,BartLargeMNLI,This chapter prescribes field work standards and provides guidance to auditors conducting performance audits in accordance with generally accepted government auditing standards (GAGAS).,Field work standards are more detailed than others.,Field work standards are more. This chapter prescribes field work standards and provides,"('detailed than others', 'work standards more. This chapter prescribes field and provides')",9.55%,3,0.9438361251973921,0.8824114203453064,1,0.794292807443977,neutral,entailment,0.99,0.44,0.46,True,0.55
14439,14439,192847,mnli-roberta,BartLargeMNLI,Beware of the innocent-looking red Jumilla.,The Jumilla is harmless and you can let your guard down around it.,The Jumilla is not something you can let your guard down around it.,"('harmless and', 'not something')",9.72%,2,0.9878170589884973,0.9492594003677368,2,0.5772468798046783,contradiction,neutral,0.96,0.01,0.54,True,0.95
14441,14441,192847,mnli-roberta,BartLargeMNLI,Beware of the innocent-looking red Jumilla.,The Jumilla is harmless and you can let your guard down around it.,The Jumilla is not something you can let your guard down around it.,"('is harmless and', 'is not something')",10.8%,3,0.9878170589884973,0.9492594003677368,2,0.790601242819438,contradiction,entailment,0.82,0.15,0.48,True,0.6699999999999999
14444,14444,192847,mnli-roberta,BartLargeMNLI,Beware of the innocent-looking red Jumilla.,The Jumilla is harmless and you can let your guard down around it.,The Jumilla is harmless and you should never let your guard down around it. ,"('you can', 'you should never ')",8.48%,2,0.9940491917834984,0.9750320315361024,2,0.9041442515153136,contradiction,neutral,0.9,0.45,0.51,True,0.45
14445,14445,192847,mnli-roberta,BartLargeMNLI,Beware of the innocent-looking red Jumilla.,The Jumilla is harmless and you can let your guard down around it., The Jumilla is harmless and you shouldn't let your guard down around it. ,"('can let', "" shouldn't let"")",10.33%,2,0.9941786482801755,0.9777349829673768,2,0.9178288098163412,contradiction,neutral,0.82,0.39,0.44,True,0.42999999999999994
14449,14449,192847,mnli-roberta,BartLargeMNLI,Beware of the innocent-looking red Jumilla.,The Jumilla is harmless and you can let your guard down around it.," The Jumilla is harmless and you can have fun with it, but don’t let your guard down around it. ","('let', ' have fun with it, but don’t let')",10.37%,1,0.9782538317840184,0.9636597037315368,2,0.8077151263722764,contradiction,neutral,0.96,0.21,0.77,True,0.75
14451,14451,192847,mnli-roberta,BartLargeMNLI,Beware of the innocent-looking red Jumilla.,The Jumilla is harmless and you can let your guard down around it.," The Jumilla is harmless and you can play with it, but do not let your guard down around it. ","('let your', ' play with it, but do not let your')",10.36%,2,0.9822405501371568,0.9661047458648682,2,0.8338129269290061,contradiction,neutral,0.86,0.01,0.96,True,0.85
14458,14458,192847,mnli-roberta,BartLargeMNLI,Beware of the innocent-looking red Jumilla.,The Jumilla is harmless and you can let your guard down around it.," The Jumilla is harmless and you can eat it, but don't put your hands down around it. ","('let your guard', "" eat it, but don't put your hands"")",10.36%,3,0.9713070252838732,0.932733416557312,2,0.7832369069093509,contradiction,neutral,0.94,0.45,0.54,True,0.48999999999999994
14461,14461,303432,mnli-roberta,BartLargeMNLI,The French are also a very courteous people.,The French are immediately rude to everyone they meet., The French are immediately friendly to everyone they meet. ,"('rude', ' friendly')",10.18%,1,0.9806006300821356,0.9756216406822203,2,0.393246116335824,contradiction,neutral,1.0,0.0,0.95,True,1.0
14462,14462,303432,mnli-roberta,BartLargeMNLI,The French are also a very courteous people.,The French are immediately rude to everyone they meet., The French are very friendly and polite to everyone they meet. ,"('immediately rude', ' very friendly and polite')",9.64%,2,0.960697405946898,0.9531041383743286,2,0.6612300669382729,contradiction,neutral,1.0,0.0,0.82,True,1.0
14463,14463,303432,mnli-roberta,BartLargeMNLI,The French are also a very courteous people.,The French are immediately rude to everyone they meet., The French are immediately friendly and friendly to everyone they meet. ,"('rude to', ' friendly and to')",10.25%,2,0.9601496830880668,0.9629305601119996,2,0.6867388928235775,contradiction,neutral,1.0,0.0,0.92,True,1.0
14464,14464,303432,mnli-roberta,BartLargeMNLI,The French are also a very courteous people.,The French are immediately rude to everyone they meet., The French are very polite to everyone they meet. ,"('are immediately rude', ' are very polite')",10.35%,3,0.9761324608037196,0.9733499884605408,2,0.8207191632161925,contradiction,neutral,1.0,0.0,0.68,True,1.0
14465,14465,303432,mnli-roberta,BartLargeMNLI,The French are also a very courteous people.,The French are immediately rude to everyone they meet., They greet everyone they meet.,"('immediately rude to', ' They greet')",10.52%,3,0.9277538888521314,0.9405823349952698,2,0.7317388036529322,contradiction,neutral,1.0,0.0,1.0,True,1.0
14466,14466,303432,mnli-roberta,BartLargeMNLI,The French are also a very courteous people.,The French are immediately rude to everyone they meet., The French are immediately friendly to anyone they meet. ,"('rude to everyone', ' friendly to anyone')",10.06%,3,0.9785985981605668,0.9806264638900756,2,0.8290135433851752,contradiction,neutral,1.0,0.01,0.88,True,0.99
14477,14477,46756,mnli-roberta,BartLargeMNLI,it takes a couple of hours off the day,It shaves off a few hours from the day.,"It takes a couple of hours off the day, and a few hours from the day","('shaves off a', 'takes a couple of hours off the day, and day')",7.47%,3,0.968044931465091,0.9335764050483704,0,0.7055119040081895,entailment,neutral,0.99,0.1,0.89,True,0.89
14478,14478,46756,mnli-roberta,BartLargeMNLI,it takes a couple of hours off the day,It shaves off a few hours from the day.,It shaves off a few minutes to a couple of hours from the day.,"('few', 'a few minutes to couple of')",10.61%,1,0.9855971494365379,0.9622421264648438,0,0.8354577712825467,entailment,neutral,0.98,0.2,0.8,True,0.78
14484,14484,46756,mnli-roberta,BartLargeMNLI,it takes a couple of hours off the day,It shaves off a few hours from the day.,"It shaves off a few hours off the day, but not from the day.","('hours', 'off hours the day, but not')",9.82%,1,0.9843187355009456,0.960673987865448,0,0.6602304033160674,entailment,neutral,0.98,0.02,0.69,True,0.96
14490,14490,46756,mnli-roberta,BartLargeMNLI,it takes a couple of hours off the day,It shaves off a few hours from the day.,"It shaves off a few hours from the day, but not much more.","('day', 'day, but not much more.')",9.76%,1,0.968075061191606,0.963672935962677,0,0.69126597838262,entailment,neutral,0.99,0.01,0.99,True,0.98
14497,14497,237482,mnli-roberta,BartLargeMNLI,and then here about five years ago we bought a big old house out in Oaktown Virginia and there was uh there was two basements,There were no basements in the house that I bought. ,There were two basements in the house that I bought. There were two basements in the house.,"('no basements', 'There were two basements in the house.')",9.61%,2,0.9804467027326178,0.953366994857788,2,0.6881006437156286,contradiction,entailment,1.0,0.0,0.98,True,1.0
14499,14499,237482,mnli-roberta,BartLargeMNLI,and then here about five years ago we bought a big old house out in Oaktown Virginia and there was uh there was two basements,There were no basements in the house that I bought. ,There was two basements in the house that I bought.,"('were no basements', 'was two basements')",10.9%,3,0.9856343569535072,0.9688481688499452,2,0.8649520154015733,contradiction,entailment,0.99,0.0,0.96,True,0.99
14500,14500,237482,mnli-roberta,BartLargeMNLI,and then here about five years ago we bought a big old house out in Oaktown Virginia and there was uh there was two basements,There were no basements in the house that I bought. ,There were two basements in the house that I bought. There were two basements,"('no basements in', 'There were two basements in')",9.09%,3,0.9742997653835354,0.9526264667510986,2,0.8538557844214463,contradiction,entailment,1.0,0.0,0.99,True,1.0
14516,14516,165354,mnli-roberta,BartLargeMNLI,Nineteenth-century travellers sped through neighbouring Crevillente in fear of the notorious bandit James the Bearded.,James the Bearded was feared.,James the Bearded was hanged in Crevillente in 1849.,"('feared.', 'hanged in Crevillente 1849.')",9.85%,2,0.8503179969135699,0.8900008201599121,0,0.5523303487686994,entailment,neutral,0.97,0.01,0.55,True,0.96
14519,14519,165354,mnli-roberta,BartLargeMNLI,Nineteenth-century travellers sped through neighbouring Crevillente in fear of the notorious bandit James the Bearded.,James the Bearded was feared.,James the Bearded was killed in a shootout with the police.,"('feared.', 'the killed in a shootout with police.')",9.9%,3,0.8625408671252655,0.9199165105819702,0,0.599466747514461,entailment,neutral,0.98,0.0,0.8,True,0.98
14522,14522,380344,mnli-roberta,BartLargeMNLI,And there's no dramatic payoff with the chillingly satanic tobacco company president (Michael Gambon) whose threats first make Wigand think about going public.,Gambon makes threats that make Wigand think twice about being public.,Gambon is one of a handful of characters that make Wigand think twice about being public.,"('makes threats', 'is one of a handful characters')",10.26%,2,0.9360601554465088,0.9327966570854188,0,0.5770569960304825,entailment,neutral,0.98,0.03,0.97,True,0.95
14524,14524,380344,mnli-roberta,BartLargeMNLI,And there's no dramatic payoff with the chillingly satanic tobacco company president (Michael Gambon) whose threats first make Wigand think about going public.,Gambon makes threats that make Wigand think twice about being public.,Gambon is the only character who can make Wigand think twice about being public.,"('makes threats that', 'is the only character who can')",10.12%,3,0.9538706296375686,0.9352732300758362,0,0.7573234718464521,entailment,neutral,0.96,0.06,0.92,True,0.8999999999999999
14526,14526,380344,mnli-roberta,BartLargeMNLI,And there's no dramatic payoff with the chillingly satanic tobacco company president (Michael Gambon) whose threats first make Wigand think about going public.,Gambon makes threats that make Wigand think twice about being public.,Gambon is one of the few characters that make Wigand think twice about being public.,"('makes threats', 'is one of the few characters')",10.41%,2,0.948846468854652,0.9312111735343932,0,0.5870131966874857,entailment,neutral,0.97,0.11,0.89,True,0.86
14527,14527,380344,mnli-roberta,BartLargeMNLI,And there's no dramatic payoff with the chillingly satanic tobacco company president (Michael Gambon) whose threats first make Wigand think about going public.,Gambon makes threats that make Wigand think twice about being public., Gambon makes it clear that he'll do anything to make Wigand think twice about being public. ,"('threats that', "" it clear that he'll do anything to"")",10.44%,2,0.961964225143368,0.9404396414756776,0,0.6831383477414921,entailment,neutral,0.95,0.05,0.89,True,0.8999999999999999
14529,14529,380344,mnli-roberta,BartLargeMNLI,And there's no dramatic payoff with the chillingly satanic tobacco company president (Michael Gambon) whose threats first make Wigand think about going public.,Gambon makes threats that make Wigand think twice about being public.,Gambon is the only character who can make Wigand think twice about being public. ,"('makes threats that', 'is the only character who can ')",9.2%,3,0.9538706296375686,0.9352732300758362,0,0.7573234718464521,entailment,neutral,0.99,0.12,0.87,True,0.87
14549,14549,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,The rest of the sculptures in the competition are very simple.,"('ice', 'rest of the')",9.98%,1,0.9671761694616348,0.9607000946998596,2,0.34186613612046546,contradiction,neutral,0.99,0.16,0.84,True,0.83
14553,14553,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,The rules of the competition are very simple. The rules are:,"('ice sculptures in', 'The rules of are:')",9.27%,3,0.8975871161505725,0.9240631461143494,2,0.4473955194931655,contradiction,neutral,0.99,0.31,0.69,True,0.6799999999999999
14557,14557,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,The rules of the competition are very simple. ,"('The ice sculptures', 'The rules of ')",9.7%,3,0.9262378352628992,0.9398366212844848,2,0.517149571622079,contradiction,neutral,0.99,0.1,0.9,True,0.89
14558,14558,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple., The rules for the competition are very simple. ,"('ice sculptures in', ' rules for')",10.7%,3,0.9227110398621708,0.9396631717681884,2,0.33575443049236536,contradiction,neutral,1.0,0.02,0.98,True,0.98
14560,14560,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,The ice sculptures in the rest of the park are very simple. ,"('competition', 'the rest of park ')",9.76%,1,0.9700255694240008,0.9586429595947266,2,0.4102714151157181,contradiction,neutral,0.99,0.19,0.8,True,0.8
14561,14561,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,The ice sculptures in other parts of the park are very simple.,"('the competition', 'other parts of the park')",10.1%,2,0.9635053062894312,0.9541992545127868,2,0.6870901945668704,contradiction,neutral,0.97,0.06,0.93,True,0.9099999999999999
14566,14566,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,The ice sculptures in the competition are very. The ice sculpture competition is very.,"('simple', 'The ice competition very. sculpture is')",9.35%,1,0.9820996101132632,0.9334153532981871,2,0.5167592133789795,contradiction,entailment,0.98,0.03,0.5,True,0.95
14567,14567,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,"The highlight is an ice sculpture competition at Odori Park, with superbly detailed models of castles, towers, and giant characters both traditional and modern.  The ice sculptures in the competition are.","('very simple', 'The highlight is an ice sculpture competition at Odori Park, with superbly detailed models of castles, towers, and giant characters both traditional modern.  are.')",10.23%,2,0.9427800763882948,0.9012106657028198,2,0.6850695880733759,contradiction,entailment,1.0,0.01,0.7,True,0.99
14568,14568,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,The ice sculptures in the competition are very large and very detailed.,"('simple.', 'very large and detailed.')",9.7%,2,0.9767439561599228,0.9649363160133362,2,0.7694150700764608,contradiction,entailment,1.0,0.0,0.78,True,1.0
14569,14569,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,  The ice sculptures in the competition. ,"('are very simple', ' competition.')",9.85%,3,0.9509705291388952,0.9553221464157104,2,0.4586749653540481,contradiction,entailment,0.98,0.05,0.75,True,0.9299999999999999
14570,14570,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple.,The ice sculptures in the competition are judged by the public.,"('very simple.', 'the judged by public.')",10.06%,3,0.9437580759090752,0.950028955936432,2,0.6398036435934263,contradiction,neutral,0.99,0.0,1.0,True,0.99
14571,14571,96431,mnli-roberta,BartLargeMNLI,"The highlight is an ice sculpture competition at Odori Park, with huge superbly detailed models of castles, towers, and giant characters both traditional and modern.",The ice sculptures in the competition are very simple., The ice sculptures in the competition are very realistic. ,"('simple.', ' realistic.')",10.67%,3,0.9831210054206057,0.9767248034477234,2,0.7323295346885442,contradiction,neutral,1.0,0.0,0.78,True,1.0
14572,14572,149981,mnli-roberta,BartLargeMNLI,"Nevertheless, the authors cannot explain why Portugal's percentage of mail processing cost is so low in comparison to the other posts in the sample.",Portugal has a very high percentage of mail processing cost., Portugal has a very low percentage of mail processing cost. ,"('high', ' low')",10.2%,1,0.9940143644898684,0.9865227341651917,2,0.7568135791615881,contradiction,entailment,0.98,0.02,0.92,True,0.96
14573,14573,149981,mnli-roberta,BartLargeMNLI,"Nevertheless, the authors cannot explain why Portugal's percentage of mail processing cost is so low in comparison to the other posts in the sample.",Portugal has a very high percentage of mail processing cost., Portugal has a relatively low percentage of mail processing cost. ,"('very high', ' relatively low')",10.29%,2,0.985034897759977,0.9817461371421814,2,0.7880886626527196,contradiction,entailment,0.95,0.0,0.94,True,0.95
14574,14574,149981,mnli-roberta,BartLargeMNLI,"Nevertheless, the authors cannot explain why Portugal's percentage of mail processing cost is so low in comparison to the other posts in the sample.",Portugal has a very high percentage of mail processing cost.,Portugal has a very low percentage of mail processing cost.,"('high percentage', 'low percentage')",10.69%,2,0.9940143776402794,0.9865227341651917,2,0.926324661196375,contradiction,entailment,0.97,0.0,0.96,True,0.97
14575,14575,149981,mnli-roberta,BartLargeMNLI,"Nevertheless, the authors cannot explain why Portugal's percentage of mail processing cost is so low in comparison to the other posts in the sample.",Portugal has a very high percentage of mail processing cost.,Portugal has the lowest percentage of mail processing cost.,"('a very high', 'the lowest')",10.29%,3,0.958892475105446,0.9646044373512268,2,0.5890644975657159,contradiction,neutral,0.98,0.08,0.58,True,0.9
14576,14576,149981,mnli-roberta,BartLargeMNLI,"Nevertheless, the authors cannot explain why Portugal's percentage of mail processing cost is so low in comparison to the other posts in the sample.",Portugal has a very high percentage of mail processing cost., Portugal has a very low percentage of mail processing cost. ,"('very high percentage', ' very low percentage')",10.4%,3,0.9940143644898684,0.9865227341651917,2,0.9561569079707936,contradiction,entailment,0.99,0.01,0.92,True,0.98
14577,14577,149981,mnli-roberta,BartLargeMNLI,"Nevertheless, the authors cannot explain why Portugal's percentage of mail processing cost is so low in comparison to the other posts in the sample.",Portugal has a very high percentage of mail processing cost.,Portugal has a very low percentage of mail processing cost compared to other countries' mail processing cost.,"('high percentage of', ""low percentage of mail processing cost compared to other countries'"")",9.56%,3,0.9690401063930316,0.9496778845787048,2,0.8179925726536672,contradiction,entailment,0.99,0.0,0.86,True,0.99
14579,14579,149981,mnli-roberta,BartLargeMNLI,"Nevertheless, the authors cannot explain why Portugal's percentage of mail processing cost is so low in comparison to the other posts in the sample.",Portugal has a very high percentage of mail processing cost.,Portugal has a very low percentage of mail processing cost.,"('high percentage', 'low percentage')",10.69%,2,0.9940143776402794,0.9865227341651917,2,0.926324661196375,contradiction,entailment,0.95,0.0,0.96,True,0.95
14581,14581,149981,mnli-roberta,BartLargeMNLI,"Nevertheless, the authors cannot explain why Portugal's percentage of mail processing cost is so low in comparison to the other posts in the sample.",Portugal has a very high percentage of mail processing cost.,Portugal has a relatively low percentage of mail processing cost.,"('very high percentage', 'relatively low percentage')",10.31%,3,0.9850349319859032,0.9817461371421814,2,0.8987009616059121,contradiction,entailment,0.99,0.0,0.98,True,0.99
14618,14618,234053,mnli-roberta,BartLargeMNLI,"Lincoln was losing a lot of people, but White was losing more.",White lost more people than Lincoln at the battle.,"White lost more people, but Lincoln was winning at the battle.","('people than Lincoln', 'people, but Lincoln was winning')",9.94%,3,0.96919015695912,0.940356194972992,1,0.811383765231093,neutral,contradiction,1.0,0.19,0.8,True,0.81
14619,14619,234053,mnli-roberta,BartLargeMNLI,"Lincoln was losing a lot of people, but White was losing more.",White lost more people than Lincoln at the battle., White lost more people than Lincoln at the. ,"('battle', ' the.')",10.08%,1,0.9867330758173924,0.9598765373229979,1,0.3801311352824208,neutral,entailment,1.0,0.1,0.88,True,0.9
14620,14620,234053,mnli-roberta,BartLargeMNLI,"Lincoln was losing a lot of people, but White was losing more.",White lost more people than Lincoln at the battle.,White lost more people than Lincoln at,"('the battle', '')",8.93%,2,0.9670018815799454,0.9471853375434875,1,0.0,neutral,entailment,0.99,0.03,0.96,True,0.96
14622,14622,234053,mnli-roberta,BartLargeMNLI,"Lincoln was losing a lot of people, but White was losing more.",White lost more people than Lincoln at the battle.,White lost more people than Lincoln. ,"('at the battle', 'Lincoln. ')",10.43%,3,0.95486166364357,0.9652560949325562,1,0.3136706163920491,neutral,entailment,0.91,0.06,0.77,True,0.8500000000000001
14623,14623,234053,mnli-roberta,BartLargeMNLI,"Lincoln was losing a lot of people, but White was losing more.",White lost more people than Lincoln at the battle.,White lost more people than Lincoln at the time.,"('the battle.', 'the time.')",9.91%,3,0.9824659032363969,0.9655285477638244,1,0.8438909273114428,neutral,entailment,0.99,0.12,0.82,True,0.87
14624,14624,234053,mnli-roberta,BartLargeMNLI,"Lincoln was losing a lot of people, but White was losing more.",White lost more people than Lincoln at the battle.,White lost more people than Lincoln at the time.,"('battle.', 'time.')",9.86%,3,0.9824659032363969,0.9655285477638244,1,0.7157279668284284,neutral,entailment,1.0,0.05,0.91,True,0.95
14704,14704,342229,mnli-roberta,BartLargeMNLI,Jon looked down and met Susan's green eyes.,Susan's eyes were green. ,Susan's eyes were a deep emerald green.,"('eyes were', 'eyes were a deep emerald')",9.51%,2,0.9447288808358678,0.9587631225585938,2,0.8291891082617275,entailment,neutral,0.98,0.07,0.93,True,0.9099999999999999
14705,14705,342229,mnli-roberta,BartLargeMNLI,Jon looked down and met Susan's green eyes.,Susan's eyes were green. ,His own eyes were green. ,"(""Susan's eyes"", 'His own eyes')",9.82%,3,0.9049698498423484,0.9602322578430176,2,0.7262928449037418,entailment,contradiction,0.97,0.03,0.58,True,0.94
14706,14706,342229,mnli-roberta,BartLargeMNLI,Jon looked down and met Susan's green eyes.,Susan's eyes were green. ,  Susan looked up at Jon's green.,"(""'s eyes were"", "" Susan looked up at Jon's"")",9.42%,3,0.8977423089702585,0.8912529945373535,2,0.682126538048233,entailment,contradiction,0.96,0.38,0.48,True,0.58
14710,14710,342229,mnli-roberta,BartLargeMNLI,Jon looked down and met Susan's green eyes.,Susan's eyes were green. , Susan's eyes were full of hope. ,"('green.', ' full of hope.')",10.16%,2,0.9182278465478562,0.9437015652656556,2,0.6601313045549093,entailment,neutral,0.96,0.01,0.99,True,0.95
14713,14713,342229,mnli-roberta,BartLargeMNLI,Jon looked down and met Susan's green eyes.,Susan's eyes were green. ,Susan's eyes were full of...,"('green.', 'full of...')",8.37%,3,0.9077014175740852,0.9327147603034972,2,0.5693673132505677,entailment,neutral,0.95,0.08,0.9,True,0.87
14722,14722,276623,mnli-roberta,BartLargeMNLI,they called me at uh ten o'clock one night that was very strange,It was strange when they called me at ten.,It was the first time they called me at ten.,"('strange when', 'the first time')",9.85%,2,0.9774535581756318,0.9482345581054688,0,0.6980616471252409,entailment,neutral,0.98,0.09,0.9,True,0.89
14723,14723,276623,mnli-roberta,BartLargeMNLI,they called me at uh ten o'clock one night that was very strange,It was strange when they called me at ten.,I didn't know what to do when they called me at ten.,"('It was strange', ""I didn't know what to do"")",10.2%,3,0.9467533359593532,0.932806670665741,0,0.7631916015973368,entailment,neutral,0.99,0.2,0.79,True,0.79
14729,14729,276623,mnli-roberta,BartLargeMNLI,they called me at uh ten o'clock one night that was very strange,It was strange when they called me at ten.,It was strange because they never called me at ten.,"('when they called', 'because they never called')",9.84%,3,0.9933831114149876,0.9596000909805298,0,0.9619069522113788,entailment,neutral,0.98,0.01,0.99,True,0.97
14749,14749,128839,mnli-roberta,BartLargeMNLI,"In 1995, Oliver Stone's Nixon gave us the familiar, shadowy president, emphasizing his most savage and conspiratorial qualities.",Oliver Stone enjoyed showing Nixon as an open and loving person.,"Oliver Stone enjoyed showing Nixon as an actor, not as a real person.","('open and loving', 'as actor, not a real')",10.18%,3,0.9421670714486998,0.941853165626526,2,0.6486728852890079,contradiction,neutral,0.97,0.01,0.98,True,0.96
14753,14753,128839,mnli-roberta,BartLargeMNLI,"In 1995, Oliver Stone's Nixon gave us the familiar, shadowy president, emphasizing his most savage and conspiratorial qualities.",Oliver Stone enjoyed showing Nixon as an open and loving person.,"Oliver Stone enjoyed showing Nixon as an actor, not a person. ","('open and loving', 'actor, not a ')",9.6%,3,0.9487015615583736,0.9462421536445618,2,0.6000160743509727,contradiction,neutral,0.99,0.15,0.84,True,0.84
14754,14754,128839,mnli-roberta,BartLargeMNLI,"In 1995, Oliver Stone's Nixon gave us the familiar, shadowy president, emphasizing his most savage and conspiratorial qualities.",Oliver Stone enjoyed showing Nixon as an open and loving person.,Oliver Stone enjoyed showing Nixon as an open. Open. Open.,"('and loving person', 'open. Open.')",9.51%,3,0.9299371122109468,0.9265803098678588,2,0.5241956834441422,contradiction,neutral,0.98,0.34,0.65,True,0.6399999999999999
